GeneID	Homo_sapiens.dN	Homo_sapiens.dS	Homo_sapiens.dw	Homo_sapiens.w
ENSG00000116906	1e-06	3e-06	0.0344	0.333333333
ENSG00000162391	0.004855	0.020547	-0.3199	0.236287536
ENSG00000162390	0.001126	0.007037	0.0015	0.160011368
ENSG00000162461	0.003001	0.011082	0.167	0.270799495
ENSG00000162460	0.001668	0.020323	-0.0134	0.082074497
ENSG00000114948	0	0.003413	-0.0522	0.0001
ENSG00000162396	0.001923	0.005593	0.0738	0.343822635
ENSG00000162399	2e-06	0	43.6308	43.9363
ENSG00000114416	0	0.002694	-0.0136	0.0001
ENSG00000088002	0.001565	0.009556	0.0619	0.163771452
ENSG00000126453	0.004937	0.008687	0.3097	0.568320479
ENSG00000108511	0	8e-06	-0.023	0.0001
ENSG00000108510	0.00062	0.003401	0.0066	0.182299324
ENSG00000126456	0.009893	1e-05	998.677	989.3
ENSG00000126457	2e-06	0.018303	0	0.000109272
ENSG00000108515	0	5e-06	-0.0433	0.0001
ENSG00000132394	0.002073	0.004955	0.2988	0.418365288
ENSG00000091009	0.000439	0.005022	0.0277	0.087415372
ENSG00000126458	0	6e-06	-0.0281	0.0001
ENSG00000108518	2e-06	0	23.9706	24.8081
ENSG00000177106	0.002345	0.057363	-0.0242	0.04088001
ENSG00000129467	0.000381	0.007074	-0.013	0.053859203
ENSG00000129465	0.000149	0.021155	-0.647	0.007043252
ENSG00000177103	0.000662	0.010739	0.0552	0.061644473
ENSG00000145390	0.001586	0.007094	-0.3097	0.223569213
ENSG00000145391	1e-06	0.010733	-0.0086	9.31705953601e-05
ENSG00000115091	0	5e-06	0	0.0001
ENSG00000177108	0	7e-06	-0.1004	0.0001
ENSG00000150269	0.007801	0.010137	0.6896	0.769557068
ENSG00000137103	0	0.001925	-0.3445	0.0001
ENSG00000137100	1e-06	0.013771	-0.1025	7.26163677293e-05
ENSG00000137101	2e-06	0	185.5002	186.3434
ENSG00000139618	0.001681	0.006891	-0.202	0.243941373
ENSG00000141551	1e-06	0.00899	-0.0749	0.000111235
ENSG00000141552	1e-06	1e-06	1.519	1
ENSG00000071537	0.000594	0.004223	0.0911	0.1406583
ENSG00000172554	0.004797	0.008331	0.3541	0.575801224
ENSG00000138639	0.002046	0.004304	0.3877	0.475371747
ENSG00000148828	0.008505	0.018506	0.0281	0.459580677
ENSG00000168003	1e-06	0.011924	-0.2755	8.38644750084e-05
ENSG00000139946	2e-06	0.015759	-0.0085	0.000126912
ENSG00000147869	0.006688	0.009339	0.3906	0.716136631
ENSG00000122484	0	0.004373	-0.4226	0.0001
ENSG00000011590	0.00113	0.006019	-0.3465	0.187738827
ENSG00000173930	0.001489	0.006429	-0.0202	0.231606782
ENSG00000173681	1e-06	0.00658	-0.4472	0.000151976
ENSG00000006059	0.002396	0.007169	0.2337	0.334216767
ENSG00000122483	0.00077	0.001467	0.3461	0.524880709
ENSG00000122482	0.001383	0.001986	0.5574	0.696374622
ENSG00000163104	0.000423	0.00383	0.0756	0.110443864
ENSG00000116584	0.002908	0.016989	0.0888	0.17116958
ENSG00000185652	0.005253	0.010976	0.4625	0.47858965
ENSG00000185650	1e-06	3e-06	0.3697	0.333333333
ENSG00000176194	0.004235	0.021195	-0.023	0.199811276
ENSG00000185669	0.003776	0.005625	0.4996	0.671288889
ENSG00000185658	0.001623	0.004684	0.1562	0.346498719
ENSG00000153214	0	5e-06	-0.2519	0.0001
ENSG00000101443	1e-06	1e-06	0.8875	1
ENSG00000145642	2e-06	0.01897	-0.2515	0.00010543
ENSG00000101337	0	0.00233	-0.0051	0.0001
ENSG00000101446	0.010078	1e-05	998.6786	1007.8
ENSG00000158290	0	0.003316	0	0.0001
ENSG00000101444	2e-06	0.015027	-0.0212	0.000133094
ENSG00000101333	0.000617	0.000836	0.7075	0.738038278
ENSG00000141086	0.399813	0.374005	0.8837	1.069004425
ENSG00000145649	0.010989	0.010776	0.346	1.019766147
ENSG00000141084	0.000714	0.009024	0.0493	0.07912234
ENSG00000214063	1e-06	1e-06	1.1906	1
ENSG00000183434	0.013401	0.021132	0.359	0.634156729
ENSG00000084112	0.003368	0.017613	0.0022	0.191222393
ENSG00000180228	1e-06	1e-06	1.4547	1
ENSG00000137812	0.004794	0.009918	-0.0882	0.483363581
ENSG00000172339	1e-06	0.008952	-0.1405	0.000111707
ENSG00000137814	1e-06	1e-06	0.759	1
ENSG00000137815	0	0.001602	-0.0083	0.0001
ENSG00000164944	0.001069	0.002593	0.3791	0.412263787
ENSG00000113088	0.001797	0.00513	-0.0414	0.350292398
ENSG00000137819	0	0.004635	-0.159	0.0001
ENSG00000172331	0.003606	0.0086	0.3561	0.419302326
ENSG00000172336	2e-06	0.018557	-0.0399	0.000107776
ENSG00000113328	1e-06	0.007746	-0.0585	0.000129099
ENSG00000173068	1e-06	0.005506	-0.0197	0.00018162
ENSG00000186104	0.000913	0.002202	0.253	0.41462307
ENSG00000073331	0.002832	0.003245	0.612	0.872727273
ENSG00000143553	0	3e-06	0.0868	0.146
ENSG00000173064	0.001439	0.017977	0.0579	0.080046726
ENSG00000183853	0.000623	0.002111	0.2619	0.295120796
ENSG00000113327	0.001974	0.011634	0.1695	0.16967509
ENSG00000129071	2e-06	0	3.2243	3.9136
ENSG00000145700	2e-06	0	391.3981	391.5766
ENSG00000145703	0	5e-06	-0.1067	0.0001
ENSG00000183559	0.007115	0.009334	0.2547	0.762266981
ENSG00000085449	1e-06	0.00646	-0.0308	0.000154799
ENSG00000145708	1e-06	0.007075	-0.3912	0.000141343
ENSG00000175426	0.000624	0.002062	0.2474	0.302618817
ENSG00000125901	0	7e-06	-48.5958	0.0001
ENSG00000174483	0.000866	0.007111	0.0459	0.121783153
ENSG00000125903	0	5e-06	-0.3744	0.0001
ENSG00000213030	0.00269	0.010984	-0.1738	0.244901675
ENSG00000174485	0	0.001883	-0.1431	0.0001
ENSG00000136754	1e-06	0.006515	-0.0764	0.000153492
ENSG00000138095	1e-06	0.007456	-0.633	0.00013412
ENSG00000141469	0.005207	0.0053	0.6703	0.98245283
ENSG00000116663	2e-06	0	7.3463	7.4985
ENSG00000116661	0.006764	0.020583	0.3002	0.328620706
ENSG00000132330	0.001219	0.010503	-0.0845	0.116062078
ENSG00000020129	1e-06	0.005437	-0.0384	0.000183925
ENSG00000179776	0.001198	0.004027	0.0541	0.297491929
ENSG00000116668	0.001528	2e-06	998.615	764
ENSG00000166200	0	4e-06	0.1073	0.1074
ENSG00000132470	0.001567	0.016947	0.0013	0.092464743
ENSG00000113492	0.001289	0.00527	0.0783	0.24459203
ENSG00000137309	0.140021	0.274233	0.1626	0.510591358
ENSG00000085999	0.001262	0.005079	0.1574	0.248474109
ENSG00000085998	0.00133	1e-06	998.8168	1330
ENSG00000113494	0	0.002769	-0.6459	0.0001
ENSG00000080618	0.002899	3e-06	998.5853	966.3333333
ENSG00000117139	0.001406	0.009537	0.102	0.147425815
ENSG00000085224	0.000802	0.0065	-0.0909	0.123384615
ENSG00000183888	0.00615	0.002433	2.2139	2.527743527
ENSG00000004468	0.003083	0.013618	-0.5786	0.226391541
ENSG00000158874	0.003309	0.013154	-0.6029	0.251558461
ENSG00000101596	0.002543	0.000859	2.7926	2.960419092
ENSG00000137404	0	0.00402	-0.0859	0.0001
ENSG00000144118	2e-06	0	26.648	26.6756
ENSG00000144115	0.003836	0.004942	0.5798	0.776203966
ENSG00000097021	2e-06	0.017639	-0.0135	0.000113385
ENSG00000155111	0	5e-06	-0.0569	0.0001
ENSG00000150433	0	4e-06	-0.3654	0.0001
ENSG00000104671	2e-06	0	3.5251	3.5566
ENSG00000176476	3e-06	0.03184	-0.0326	9.42211055276e-05
ENSG00000121297	0	0.004126	-0.0372	0.0001
ENSG00000172482	0.006669	7e-06	998.6649	952.7142857
ENSG00000100319	1e-06	0.008718	-0.1065	0.000114705
ENSG00000159479	2e-06	0	18.3435	18.4044
ENSG00000151025	0.001262	1e-06	998.8123	1262
ENSG00000101336	0.000826	0.006757	0.0535	0.122243599
ENSG00000131142	1e-06	0.010638	-0.2866	9.40026320737e-05
ENSG00000147256	0.001765	2e-06	998.8754	882.5
ENSG00000103855	1e-06	0.005528	-0.0453	0.000180897
ENSG00000006555	3e-06	0.026469	-0.1036	0.00011334
ENSG00000110675	0.001409	0.0134	0.0954	0.105149254
ENSG00000198113	0.001479	0.002375	0.5196	0.622736842
ENSG00000156873	0.001135	1e-06	998.9531	1135
ENSG00000203783	1e-06	2e-06	0.2519	0.5
ENSG00000203780	2e-06	0	144.8194	145.0001
ENSG00000203786	0.004438	0.004861	0.1967	0.912980868
ENSG00000156876	0	0.001999	-0.2369	0.0001
ENSG00000156875	0	4e-06	0	0.0001
ENSG00000185559	0.003124	0.040376	-0.1658	0.077372697
ENSG00000164050	0.000772	0.005668	-0.008	0.136203246
ENSG00000164051	0.002334	0.008527	0.1037	0.273718776
ENSG00000198730	0.000379	0.005164	0.0445	0.073392719
ENSG00000182938	0.004125	0.007929	0.3828	0.520242149
ENSG00000164054	0	5e-06	-0.73	0.0001
ENSG00000032742	0	0.003869	-0.2347	0.0001
ENSG00000198734	0.006456	0.008916	0.1745	0.724091521
ENSG00000185347	0.001212	0.006776	-0.175	0.178866588
ENSG00000181378	0.003521	0.009826	0.0848	0.35833503
ENSG00000198440	1e-06	2e-06	0.3883	0.5
ENSG00000182687	0.000582	0.019342	-0.1159	0.03008996
ENSG00000112812	0.000895	0.000696	0.842	1.28591954
ENSG00000128309	0.003901	0.000342	11.3744	11.40643275
ENSG00000182934	1e-06	0.011013	-0.0302	9.08017797149e-05
ENSG00000151474	0	6e-06	-0.0134	0.0001
ENSG00000161664	0.006055	6e-06	998.8616	1009.166667
ENSG00000100234	4e-06	0.043667	0	9.16023541805e-05
ENSG00000078898	0.001998	0.00359	0.2847	0.556545961
ENSG00000064195	0	6e-06	0	0.0001
ENSG00000141194	2e-06	0.02185	-0.2244	9.1533180778e-05
ENSG00000160282	0.001947	0.014547	0.0566	0.133842029
ENSG00000160285	0.001963	0.020046	-0.0256	0.097924773
ENSG00000078725	2e-06	0.022717	-0.019	8.80397939869e-05
ENSG00000160539	1e-06	0.014172	-0.0481	7.05616709004e-05
ENSG00000185551	0	7e-06	0	0.0001
ENSG00000181016	0	5e-06	-0.1309	0.0001
ENSG00000086758	0	0.002892	-0.0257	0.0001
ENSG00000099954	2e-06	0	9.6254	9.7981
ENSG00000198598	0.001714	0.00816	0.1704	0.21004902
ENSG00000198597	2e-06	0.016586	-0.0795	0.000120584
ENSG00000189350	0.011113	0.008529	0.9599	1.30296635
ENSG00000128578	1e-06	0.005134	-0.0408	0.00019478
ENSG00000101331	0	7e-06	-0.0206	0.0001
ENSG00000076944	0.002124	0.035153	0.0302	0.060421586
ENSG00000189221	0.001427	0.013783	-0.0405	0.103533338
ENSG00000125319	0.003587	0.00354	0.5323	1.013276836
ENSG00000171962	0.006403	0.002365	2.5519	2.707399577
ENSG00000171960	0	5e-06	0	0.0001
ENSG00000130758	0	0.002981	-0.0731	0.0001
ENSG00000241945	0.000975	0.017474	-0.0212	0.055797184
ENSG00000075914	0.003256	0.004467	0.7074	0.728900828
ENSG00000132773	0.002482	2e-06	998.7891	1241
ENSG00000103375	0.001577	0.007771	0.0564	0.202933985
ENSG00000162723	0.009648	0.027186	-0.0432	0.354888546
ENSG00000169660	0.006152	0.014934	0.0807	0.411945895
ENSG00000135392	0	0.00168	-0.2597	0.0001
ENSG00000169664	0.024605	0.016111	0.7672	1.527217429
ENSG00000156299	1e-06	0.008831	-0.0524	0.000113237
ENSG00000156298	0.022187	0.018873	1.153	1.175594765
ENSG00000078098	1e-06	0.007471	-0.193	0.000133851
ENSG00000169891	1e-06	0.013027	-0.1652	7.67636447379e-05
ENSG00000168398	0.001047	0.00627	-0.1251	0.166985646
ENSG00000142197	0.000785	0.010937	-0.0633	0.07177471
ENSG00000168393	1e-06	0.01068	-0.2025	9.36329588015e-05
ENSG00000168397	0.001495	0.03259	-0.012	0.045872967
ENSG00000168395	0	6e-06	-0.0146	0.0001
ENSG00000168394	0.004227	0.002682	1.2484	1.57606264
ENSG00000197822	1e-06	0.013339	-0.1219	7.49681385411e-05
ENSG00000197826	2e-06	0	27.1674	27.3644
ENSG00000139370	0.000828	1e-06	998.8142	828
ENSG00000092470	0.005121	5e-06	998.3577	1024.2
ENSG00000228083	0.004605	5e-06	998.1327	921
ENSG00000180425	0	5e-06	-0.3588	0.0001
ENSG00000179774	0	8e-06	-998.9999	0.0001
ENSG00000180423	0	5e-06	-0.0542	0.0001
ENSG00000179772	0.002774	3e-06	998.8711	924.6666667
ENSG00000147251	0	0.002041	-0.0644	0.0001
ENSG00000147255	0.002453	0.004735	0.2633	0.518057022
ENSG00000168724	0.002515	0.006892	0.3074	0.364915844
ENSG00000147257	0.003184	3e-06	998.8342	1061.333333
ENSG00000131143	1e-06	0.011676	-0.164	8.5645769099e-05
ENSG00000103152	2e-06	1e-06	2.5375	2
ENSG00000151470	0.006903	7e-06	998.7691	986.1428571
ENSG00000123500	0.003965	4e-06	998.818	991.25
ENSG00000131148	2e-06	0.017822	-0.3351	0.000112221
ENSG00000131149	0.00113	0.018021	-0.0068	0.062704622
ENSG00000103154	0.004131	0.035383	0.0063	0.116750982
ENSG00000151475	0	0.000379	-0.3139	0.0001
ENSG00000132141	0	0.002794	-0.3891	0.0001
ENSG00000175548	0.009977	0.005026	1.821	1.985077597
ENSG00000132142	0.000202	0.005785	-0.0247	0.034917891
ENSG00000149346	2e-06	0	350.3518	350.7471
ENSG00000156127	0	6e-06	-0.0638	0.0001
ENSG00000177354	0.002588	0.018823	-0.1799	0.137491367
ENSG00000153187	1e-06	3e-06	0.3719	0.333333333
ENSG00000167083	2e-06	0	26.1863	26.4245
ENSG00000167081	0	0.003998	0	0.0001
ENSG00000171643	2e-06	0	-439.9009	559.0991
ENSG00000013523	0.000913	0.010603	-0.16	0.086107705
ENSG00000167088	1e-06	0.010308	0	9.70120294917e-05
ENSG00000111231	0	0.004035	-0.4362	0.0001
ENSG00000135249	0.000929	0.004699	0.0905	0.197701639
ENSG00000135248	0.0061	0.007748	0.4958	0.787299948
ENSG00000147443	0.001093	0.013898	-0.0554	0.078644409
ENSG00000168564	0	0.002935	-0.0894	0.0001
ENSG00000111237	0.002689	3e-06	998.9999	896.3333333
ENSG00000135241	0	0.004217	-0.2115	0.0001
ENSG00000147036	1e-06	0.006353	-0.0283	0.000157406
ENSG00000172208	0.003368	0.004101	0.3221	0.821263107
ENSG00000142513	0.001705	2e-06	998.8146	852.5
ENSG00000142512	0.006364	0.008269	0.3536	0.769621478
ENSG00000166971	0	0.003821	-0.0289	0.0001
ENSG00000121454	1e-06	0.007241	-0.0243	0.000138102
ENSG00000061987	0.000268	0.001792	0.1077	0.149553571
ENSG00000064999	0.002163	0.009395	0.124	0.230228845
ENSG00000166979	0.004139	4e-06	998.874	1034.75
ENSG00000068745	0	0.000495	-0.0729	0.0001
ENSG00000064995	0.004523	5e-06	998.8596	904.6
ENSG00000127920	2e-06	0	24.0836	24.0837
ENSG00000168539	0	6e-06	0	0.0001
ENSG00000168538	0.000468	0.004343	0.0611	0.107759613
ENSG00000065717	2e-06	0.018829	-0.0169	0.000106219
ENSG00000163704	0.004021	0.003857	0.7799	1.042520093
ENSG00000122176	0	7e-06	-0.0723	0.0001
ENSG00000163701	0.00137	0.000419	2.6649	3.269689737
ENSG00000167880	0.002031	0.008568	0.1612	0.237044818
ENSG00000168530	2e-06	1e-06	2.1248	2
ENSG00000214655	0.069487	0.082691	0.7805	0.840321196
ENSG00000055950	0.002178	0.131534	-0.1188	0.016558456
ENSG00000213977	1e-06	2e-06	0.406	0.5
ENSG00000055957	0.001803	0.00357	0.2954	0.505042017
ENSG00000055955	0.001631	2e-06	998.641	815.5
ENSG00000092295	0.001159	0.00822	0.0558	0.140997567
ENSG00000120563	1e-06	0.011878	-0.134	8.41892574507e-05
ENSG00000171346	0.004125	0.011843	0.2903	0.348307017
ENSG00000043093	0	5e-06	0	0.0001
ENSG00000062598	0	0.003902	-0.0087	0.0001
ENSG00000156958	0.002932	0.002813	0.9294	1.04230359
ENSG00000168566	0.001302	0.021259	-0.0669	0.061244649
ENSG00000136842	0.001316	0.003289	0.3577	0.400121618
ENSG00000156959	0.001603	2e-06	998.948	801.5
ENSG00000188687	0.00163	0.001543	0.9674	1.056383668
ENSG00000187474	2e-06	0	574.0512	574.5519
ENSG00000184203	1e-06	0.006955	-0.1801	0.000143781
ENSG00000114770	1e-06	0.007096	-0.0468	0.000140924
ENSG00000114771	0.001171	0.010041	-0.1126	0.11662185
ENSG00000118217	0.002211	0.011182	0.0175	0.197728492
ENSG00000170734	0	0.001367	-0.1788	0.0001
ENSG00000114779	0.004437	4e-06	998.702	1109.25
ENSG00000115421	1e-06	0.006628	-0.1818	0.000150875
ENSG00000138297	1e-06	0.005506	-0.0349	0.00018162
ENSG00000115423	0.001596	0.007284	0.0938	0.219110379
ENSG00000115425	0.001534	2e-06	998.5763	767
ENSG00000134258	1e-06	0.005458	-0.1198	0.000183217
ENSG00000148346	1e-06	0.007062	-0.3522	0.000141603
ENSG00000136848	1e-06	0.011005	-0.0201	9.08677873694e-05
ENSG00000023843	0.001012	0.00575	-0.1685	0.176
ENSG00000115138	0.001653	0.037865	-0.047	0.04365509
ENSG00000148343	0.057704	0.154552	0.314	0.373363011
ENSG00000148341	1e-06	0.006558	-0.0387	0.000152486
ENSG00000109586	0	0.003423	-0.121	0.0001
ENSG00000205436	0.002811	0.014103	0.0111	0.199319294
ENSG00000127191	0.00166	0.00444	0.2987	0.373873874
ENSG00000047578	0.003261	0.000314	10.0894	10.38535032
ENSG00000135862	0.002191	0.008686	0.1782	0.252244992
ENSG00000009790	0.001922	0.008289	-0.0305	0.231873567
ENSG00000163125	0	0.002058	-0.0881	0.0001
ENSG00000143839	3e-06	0.026707	-0.5683	0.00011233
ENSG00000121486	0.001349	0.005677	0.1009	0.237625506
ENSG00000157456	0	0.00404	-0.11	0.0001
ENSG00000166289	0.002829	0.067295	-0.0266	0.042038784
ENSG00000157450	0.000462	0.006504	0.0053	0.07103321
ENSG00000108984	0	0.003747	-0.0104	0.0001
ENSG00000136449	0.005052	5e-06	998.6024	1010.4
ENSG00000146618	1e-06	0.01294	-0.1366	7.72797527048e-05
ENSG00000157184	0.002284	0.000375	5.8901	6.090666667
ENSG00000165959	0.001754	2e-06	998.5233	877
ENSG00000149527	0.001748	0.01107	0.0351	0.157904246
ENSG00000157869	0	5e-06	-0.1825	0.0001
ENSG00000141349	2e-06	0	208.8614	208.9899
ENSG00000137714	0	5e-06	-0.251	0.0001
ENSG00000137713	0.001458	0.003533	0.2822	0.412680442
ENSG00000137710	1e-06	0.012654	-0.0114	7.90263948159e-05
ENSG00000148123	0	0.004895	-0.0453	0.0001
ENSG00000148120	0.002727	0.0026	0.6856	1.048846154
ENSG00000164530	0.001873	2e-06	998.607	936.5
ENSG00000164535	0.001751	0.006028	0.1341	0.29047777
ENSG00000173409	1e-06	0.011619	-0.2542	8.60659264997e-05
ENSG00000166025	0.000817	0.011779	0.0052	0.069360727
ENSG00000166024	0.007934	0.002399	2.817	3.307211338
ENSG00000138161	0.003832	0.003553	0.7729	1.07852519
ENSG00000173218	0.000879	0.007541	0.0563	0.11656279
ENSG00000186352	1e-06	0.010257	-0.3544	9.74943940723e-05
ENSG00000173214	0	0.004397	-0.3778	0.0001
ENSG00000108187	0.003324	0.003985	0.7027	0.83412798
ENSG00000173212	0.000757	0.01711	-0.1616	0.044243133
ENSG00000157985	0.002988	0.031946	0.08	0.093532837
ENSG00000173210	0.000661	1e-06	998.9678	661
ENSG00000182810	0.003068	0.004051	0.4853	0.757343866
ENSG00000067167	1e-06	0.012574	-0.1713	7.95291872117e-05
ENSG00000165480	0.001237	1e-06	998.5032	1237
ENSG00000165487	0.004293	0.008351	0.3205	0.514070171
ENSG00000184845	2e-06	0	128.662	128.7645
ENSG00000178234	0.001861	0.012633	0.0844	0.147312594
ENSG00000184840	0.003665	0.003086	1.096	1.187621517
ENSG00000178233	6e-06	0.059765	-0.0017	0.000100393
ENSG00000172977	1e-06	0.014273	-0.0056	7.00623554964e-05
ENSG00000100784	2e-06	0.019925	-0.0267	0.000100376
ENSG00000120693	1e-06	0.010631	-0.0201	9.40645282664e-05
ENSG00000005381	1e-06	0.009984	-0.1196	0.00010016
ENSG00000075415	0	0.003473	-0.1529	0.0001
ENSG00000182333	0.003446	3e-06	998.6512	1148.666667
ENSG00000108231	0	0.002197	-0.0314	0.0001
ENSG00000167889	0.001707	0.013857	0.0781	0.123186837
ENSG00000117834	0.002466	0.025321	-0.0784	0.097389519
ENSG00000108239	0	0.003076	-0.1574	0.0001
ENSG00000080572	1e-06	2e-06	0.0396	0.5
ENSG00000080573	0.003757	0.008071	0.1957	0.465493743
ENSG00000204347	0.002533	0.004931	0.4529	0.513688907
ENSG00000154188	2e-06	0.017683	-0.012	0.000113103
ENSG00000204345	0.0082	0.005464	0.7077	1.500732064
ENSG00000204344	0.001872	0.004748	0.2731	0.394271272
ENSG00000158604	1e-06	0.007351	-0.0164	0.000136036
ENSG00000204348	0.00131	0.023587	-0.0519	0.055539068
ENSG00000170027	2e-06	0.016639	0	0.0001202
ENSG00000125871	0.001719	0.013546	-0.2399	0.12690093
ENSG00000166762	0.00295	3e-06	998.5004	983.3333333
ENSG00000086504	1e-06	0.009954	-0.0328	0.000100462
ENSG00000187790	0.003169	0.003416	0.5729	0.927693208
ENSG00000126259	0.004168	0.006372	0.423	0.654111739
ENSG00000084070	1e-06	0.011855	-0.0836	8.43525938423e-05
ENSG00000197024	0.009261	0.011711	0.7189	0.790794979
ENSG00000163251	0.00065	0.00453	0.1153	0.143487859
ENSG00000049323	0.001903	0.010043	0.0739	0.189485214
ENSG00000151117	0.003863	0.005322	0.5982	0.725854942
ENSG00000151116	0.002033	0.004571	0.2823	0.444760446
ENSG00000009724	0.004338	4e-06	998.8292	1084.5
ENSG00000185467	2e-06	0.022006	-0.1587	9.08843042807e-05
ENSG00000107404	0.000653	0.006958	0.0688	0.093848807
ENSG00000186652	0.002052	0.004327	0.0957	0.474231569
ENSG00000101161	2e-06	0.015476	-0.0458	0.000129232
ENSG00000158467	0	0.002441	0	0.0001
ENSG00000154767	0.001857	0.002653	0.3427	0.699962307
ENSG00000121274	0	5e-06	-0.0094	0.0001
ENSG00000124177	0.000863	0.003626	0.0964	0.238003309
ENSG00000171773	4e-06	0.038181	-0.3499	0.000104764
ENSG00000171772	0.004223	0.007528	0.0245	0.56097237
ENSG00000124171	0	0.00323	-0.0462	0.0001
ENSG00000159733	0.001695	2e-06	998.8976	847.5
ENSG00000104537	0.002971	0.004866	0.5084	0.610563091
ENSG00000130150	0.00086	0.011834	-0.0483	0.072671962
ENSG00000179546	0.002286	0.02069	0.0178	0.110488159
ENSG00000140873	0.003409	0.008186	0.2494	0.416442707
ENSG00000186654	0.001795	0.006813	0.1887	0.263466902
ENSG00000130158	0.000689	0.010849	0.0286	0.063508157
ENSG00000013374	0.002216	0.003089	0.5528	0.717384267
ENSG00000013375	1e-06	0.009311	-0.1293	0.0001074
ENSG00000180440	2e-06	0	962.5994	962.634
ENSG00000196932	0.001638	2e-06	998.6992	819
ENSG00000112164	0.001897	0.031337	-0.0911	0.060535469
ENSG00000129244	0	0.002406	-0.0257	0.0001
ENSG00000129245	0	0.000394	-0.0471	0.0001
ENSG00000196696	0.011517	0.002064	5.4451	5.57994186
ENSG00000170791	1e-06	1e-06	1.1502	1
ENSG00000174292	0.002437	0.010754	-0.1444	0.226613353
ENSG00000166741	0.001711	0.004834	0.1782	0.353951179
ENSG00000072071	1e-06	0.006936	-0.0149	0.000144175
ENSG00000124313	0	6e-06	-0.0123	0.0001
ENSG00000111424	1e-06	1e-06	1.5886	1
ENSG00000171517	0.002629	0.006793	0.3059	0.387016046
ENSG00000197121	0.002513	0.003009	0.5724	0.835161183
ENSG00000161835	0.00077	9e-06	85.1536	85.55555556
ENSG00000070778	0.002874	0.01591	0.1042	0.180641106
ENSG00000181585	2e-06	0	19.11	19.2577
ENSG00000117305	1e-06	0.014947	-0.246	6.69030574697e-05
ENSG00000135525	0.00149	0.00976	-0.0653	0.152663934
ENSG00000185070	0	0.000806	-0.011	0.0001
ENSG00000117308	0.001277	0.006354	0.1224	0.200975763
ENSG00000006125	0	0.001664	0	0.0001
ENSG00000121898	0.000708	0.013149	-0.0128	0.053844399
ENSG00000121897	1e-06	0.007151	-0.0957	0.000139841
ENSG00000121895	0.004398	0.00432	0.5311	1.018055556
ENSG00000006128	0.003551	4e-06	998.9999	887.75
ENSG00000121892	0	0.00201	-0.0239	0.0001
ENSG00000213123	0	4e-06	-0.3214	0.0001
ENSG00000042445	0.000752	0.00294	0.0534	0.255782313
ENSG00000156466	0	9e-06	0	0.0001
ENSG00000156467	3e-06	0.0282	-0.4764	0.000106383
ENSG00000110880	0.000968	1e-06	998.9888	968
ENSG00000156463	0.001124	0.01191	-0.0642	0.094374475
ENSG00000198695	0.005243	5e-06	998.9976	1048.6
